ticker,year,quarter,time,revenue_net,cogs,gross_profit,other_profit,profit_after_tax,financial_income_net,net_income_parent,total_expenses,total_revenue,profit_before_tax
SHS,2020,1,Q1-2020,401769640.0,,,92510.0,46567000.0,-49336180.0,46567000.0,,,68350210.0
SHS,2020,2,Q2-2020,385331620.0,,,60470.0,219469580.0,-41869480.0,219469580.0,,,263590180.0
SHS,2020,3,Q3-2020,334127360.0,,,24760.0,139685510.0,-50932960.0,139685510.0,,,173737430.0
SHS,2020,4,Q4-2020,683795730.0,,,49060.0,348589850.0,-51785640.0,348589850.0,,,433216770.0
SHS,2021,1,Q1-2021,592707980.0,,,23340.0,270812150.0,-30881240.0,270812150.0,,,338018690.0
SHS,2021,2,Q2-2021,594915860.0,,,291800.0,309998160.0,-31384780.0,309998160.0,,,384166080.0
SHS,2021,3,Q3-2021,564922760.0,,,164350.0,246413680.0,-37916060.0,246413680.0,,,306014590.0
SHS,2021,4,Q4-2021,1142771060.0,,,153050.0,569061520.0,-45019610.0,569061520.0,,,724718620.0
SHS,2022,1,Q1-2022,685729380.0,,,11150.0,329332230.0,-47894940.0,329332230.0,,,410910640.0
SHS,2022,2,Q2-2022,-51479760.0,,,154470.0,-397565780.0,-52285350.0,-397565780.0,,,-497451740.0
SHS,2022,3,Q3-2022,297736100.0,,,29930.0,88254600.0,-27792450.0,88254600.0,,,106971400.0
SHS,2022,4,Q4-2022,610482490.0,,,17550.0,142195010.0,-30360410.0,142195010.0,,,176857580.0
SIC,2020,1,Q1-2020,2446683.595,2208032.406,238651.189,-26046.178,932492.321,1427489.956,932492.321,,,932492.321
SIC,2020,2,Q2-2020,63827130.609,48962177.586,14864953.023,-163.865,12341665.783,1415800.014,12341665.783,,,15659923.964
SIC,2020,3,Q3-2020,22111750.422,20285089.035,1826661.387,-44.667,2428265.176,2237201.341,2428265.176,,,3044429.187
SIC,2020,4,Q4-2020,107747002.963,100896236.411,6850766.552,-569659.391,7557270.342,2750970.394,7557270.342,,,7600761.099
SIC,2021,1,Q1-2021,3344118.546,2108983.018,1235135.528,-12.85,1170403.246,1391964.28,1170403.246,,,1544279.716
SIC,2021,2,Q2-2021,23470423.278,20893929.572,2066967.583,-176998.122,1938862.369,2087781.806,1938862.369,,,2667311.995
SIC,2021,3,Q3-2021,47958597.784,44106180.813,3780596.218,-8289.563,1799909.112,1524786.092,1799909.112,,,2294551.379
SIC,2021,4,Q4-2021,57713903.78,56892868.88,815836.498,9167001.088,1567548.832,-1578571.21,841033.491,,,6731596.032
SIC,2022,1,Q1-2022,18220535.668,16422566.876,1797968.792,257200.496,158141.596,-254469.33,158141.596,,,234811.528
SIC,2022,2,Q2-2022,48487766.655,47572629.755,915136.9,554378.787,-3139058.035,-2689870.281,-3139058.035,,,-3092006.381
SIC,2022,3,Q3-2022,694681369.41,616389672.608,78277962.802,256287.966,58596894.895,-3437092.05,58596894.895,,,73083088.195
SIC,2022,4,Q4-2022,257594029.936,205182126.455,52411903.481,684715.785,27337971.873,-16221288.155,27337971.873,,,33093365.346
SIP,2020,1,Q1-2020,1087744881.261,963496411.628,124211001.314,4667854.972,47427742.631,-28556252.639,37858873.072,,,77574366.897
SIP,2020,2,Q2-2020,1093273847.955,967145822.515,125581385.476,296813.444,370607497.52,271677136.332,350714984.364,,,447568131.062
SIP,2020,3,Q3-2020,1237396953.99,1090265060.146,145967884.889,584667.856,252385482.547,165331696.397,238004248.255,,,312229118.077
SIP,2020,4,Q4-2020,1667618605.931,1361522855.548,301584712.772,4265399.954,449601868.52,229142138.634,402367527.088,,,528724684.879
SIP,2021,1,Q1-2021,1331476779.408,1167920295.002,163085406.892,524946.724,208583942.094,88096537.956,186051267.7,,,257659117.407
SIP,2021,2,Q2-2021,1666160540.968,1337879392.164,327923325.908,14372.373,341159732.928,110752166.923,326758364.685,,,424334865.114
SIP,2021,3,Q3-2021,1133587752.066,977723509.544,155864242.522,331158.825,182566585.065,79298365.571,165185971.33,,,224374401.618
SIP,2021,4,Q4-2021,1451193450.106,1320236924.876,127939160.927,5425858.612,170467241.489,69704467.274,154035050.15,,,205098509.147
SIP,2022,1,Q1-2022,1476232827.943,1237143929.368,239086042.575,614874.129,235528728.684,53772320.141,229679696.781,,,291385470.034
SIP,2022,2,Q2-2022,1610912629.854,1402213046.745,208254171.05,-202790.571,265735993.856,132686239.55,253401173.032,,,328066776.085
SIP,2022,3,Q3-2022,1508506620.104,1326210838.327,182015830.003,144772.872,195982213.745,74335556.663,191069984.905,,,244662241.218
SIP,2022,4,Q4-2022,1441239874.238,1168452079.796,271083282.663,5879995.039,301838021.35,98584191.122,242281941.439,,,378743481.475
SJ1,2020,1,Q1-2020,329894558.119,297038699.569,32855858.55,-268598.047,5235862.786,-9586022.248,5235862.786,,,6561566.249
SJ1,2020,2,Q2-2020,250298214.206,230362518.86,19935695.346,219881.652,2942096.795,-10206553.071,2942096.795,,,3827098.609
SJ1,2020,3,Q3-2020,225074578.4,204583690.878,20122880.87,-8576.094,3572612.939,-8396161.655,3572612.939,,,4480350.726
SJ1,2020,4,Q4-2020,259302165.741,238568942.809,20350461.289,8007724.201,7055253.722,-9660085.445,7055253.722,,,8832939.297
SJ1,2021,1,Q1-2021,252025084.32,230112944.901,21911760.295,183839.933,3196299.817,-8127379.343,3196299.817,,,4002352.026
SJ1,2021,2,Q2-2021,278205230.762,254168114.462,23421040.3,-352077.113,2746064.706,-9096854.472,2746064.706,,,3505865.295
SJ1,2021,3,Q3-2021,261666262.555,235894433.793,25627889.562,-599807.342,1929125.725,-9449879.054,1929125.725,,,2411581.749
SJ1,2021,4,Q4-2021,330285658.967,308864792.869,21405248.174,-41932.491,5058351.563,-8718870.075,5058351.563,,,6323088.919
SJ1,2022,1,Q1-2022,291511045.033,270198171.586,21312873.447,-28013.696,3639802.614,-8211221.115,3639802.614,,,4549882.366
SJ1,2022,2,Q2-2022,305598486.833,285805353.444,19793133.389,2099.364,2410791.617,-7751044.956,2410791.617,,,3014359.103
SJ1,2022,3,Q3-2022,320573021.106,295448640.717,23996340.818,-140016.398,3163089.247,-10203542.428,3163089.247,,,3953861.559
SJ1,2022,4,Q4-2022,424236726.094,394036309.206,29975547.627,-70520.137,7889257.513,-11300821.272,7889257.513,,,9971080.04
SJE,2020,1,Q1-2020,93037636.188,52491302.528,40546333.66,187321.28,1691619.912,-28205125.095,2558534.042,,,2712353.115
SJE,2020,2,Q2-2020,197260490.358,147278158.782,49982331.576,9279742.879,9785088.048,-30295529.246,7732231.447,,,10644293.557
SJE,2020,3,Q3-2020,144610934.087,93982026.169,50628907.918,-40183.757,8321452.089,-28114358.667,5168219.497,,,9201971.695
SJE,2020,4,Q4-2020,255822139.613,195782776.682,60039362.931,-5884242.129,6452418.874,-28818968.224,542831.482,,,8301346.554
SJE,2021,1,Q1-2021,134575210.912,71107066.483,63468144.429,-24354.58,23293123.675,-24861225.307,22184211.513,,,24339370.639
SJE,2021,2,Q2-2021,264814309.121,199874457.13,64939851.991,3784494.752,3738807.552,-25854727.626,507252.464,,,4782896.578
SJE,2021,3,Q3-2021,129585440.975,74120496.422,55464944.553,445613.595,18317793.344,-23209329.602,15026920.635,,,19463065.432
SJE,2021,4,Q4-2021,181542202.206,129646601.733,51895600.473,1706780.693,9346172.435,-23837135.499,3542348.725,,,12653047.075
SJE,2022,1,Q1-2022,204972369.691,136919478.253,68052891.438,214517.279,30673433.429,-22009578.345,27250477.529,,,31953968.507
SJE,2022,2,Q2-2022,228485832.848,163929673.105,64556159.743,23978441.528,30717839.352,-16968414.163,22030200.698,,,39246617.235
SJE,2022,3,Q3-2022,212002638.901,151446741.587,60555897.314,474800.496,25819717.247,-21152672.411,21064547.745,,,26155135.861
SJE,2022,4,Q4-2022,262761131.611,214773017.638,47988113.973,-596202.289,-9690.54,-22176553.176,-3916100.212,,,2498205.531
SJS,2020,1,Q1-2020,40633742.963,17521968.205,23111774.758,35481.926,6210456.884,-685442.435,6663217.46,,,8519028.356
SJS,2020,2,Q2-2020,46990571.247,14370320.343,32620250.904,-13310.455,14441048.683,-809706.459,14727407.345,,,19232254.545
SJS,2020,3,Q3-2020,121105984.179,94567418.077,26538566.102,67704.975,8990645.291,-2513022.526,9558706.581,,,12095306.906
SJS,2020,4,Q4-2020,926182763.362,583537654.9,342645108.462,-236645574.199,21665971.573,-479148.838,6984285.144,,,71889835.246
SJS,2021,1,Q1-2021,159182596.594,103499131.29,55683465.304,-6219.984,28005818.726,-1102046.84,20080885.071,,,35105621.235
SJS,2021,2,Q2-2021,180603507.803,123926870.087,56676637.716,-509482.178,20054957.271,-9553968.937,15495446.307,,,25496961.45
SJS,2021,4,Q4-2021,220243055.982,206035815.039,14207240.943,-3309624.894,-3253585.367,11054910.589,505387.776,,,3190110.226
SJS,2022,1,Q1-2022,192473900.996,165144347.185,27329553.811,2322199.225,13263279.526,4702467.872,11539743.969,,,19996840.234
SJS,2022,2,Q2-2022,45639817.485,38023935.266,7615882.219,26503504.787,6180864.91,-11104108.098,6741864.926,,,11407155.245
SJS,2022,3,Q3-2022,130604925.948,105174966.172,25429959.776,43162.204,2839244.654,-646343.045,2586911.701,,,16021497.928
SJS,2022,4,Q4-2022,11613462.434,21440893.379,-9827430.945,157546716.384,96345781.658,-1989696.825,96781927.297,,,130292355.733
SKG,2020,1,Q1-2020,88303620.446,68964569.701,19339050.745,151264.76,5492297.798,1859570.068,5492297.798,,,6464285.488
SKG,2020,2,Q2-2020,60839624.111,50463975.455,10375648.656,91089.278,638239.933,1701387.014,638239.933,,,862312.238
SKG,2020,3,Q3-2020,86142868.46,59203029.731,26939838.729,113834.488,16804162.118,4790258.635,16804162.118,,,18520118.788
SKG,2020,4,Q4-2020,69053352.305,59345971.109,9707381.196,690698.969,-2116571.81,2499848.271,-2116571.81,,,-956454.525
SKG,2021,1,Q1-2021,78865933.013,61017091.106,17848841.907,233026.669,6756994.292,2309495.706,6756994.292,,,7747789.457
SKG,2021,2,Q2-2021,64825041.959,58608537.938,6216504.021,232201.203,-3132238.24,2372081.289,-3132238.24,,,-2708656.299
SKG,2021,3,Q3-2021,4065313.77,25008158.179,-20942844.409,5433.882,-22375628.345,1879654.251,-22375628.345,,,-23387096.912
SKG,2021,4,Q4-2021,19402820.146,34914397.937,-15511577.791,711035.614,-19788530.302,1550047.098,-19788530.302,,,-20191438.841
SKG,2022,1,Q1-2022,84216012.832,64219733.505,19996279.327,159506.483,9980048.294,1548752.408,9980048.294,,,9980048.294
SKG,2022,2,Q2-2022,126562200.577,85849488.787,40712711.79,-86071.737,26049865.58,1882798.153,26049865.58,,,27768301.958
SKG,2022,3,Q3-2022,114952109.788,86646200.887,28305908.901,224892.143,13601542.696,2469516.324,13601542.696,,,15854272.772
SKG,2022,4,Q4-2022,84119388.161,77645648.937,6473739.224,451388.333,-5250590.433,2607522.375,-5250590.433,,,-5695862.503
SLS,2020,1,Q1-2020,155779419.124,129722711.057,26056708.067,14060.59,13562269.113,-9214722.216,13562269.113,,,13562269.113
SLS,2020,2,Q2-2020,327649901.04,289319273.228,38304646.86,19959.612,21862944.926,-9483699.976,21862944.926,,,21862944.926
SLS,2020,3,Q3-2020,287420884.983,248910030.209,38510854.774,470227.561,25938359.24,-4091199.925,25938359.24,,,25938359.24
SLS,2020,4,Q4-2020,282757159.104,210553758.901,66965304.965,-119484.78,57953311.263,-5530927.416,57953311.263,,,57953311.263
SLS,2021,1,Q1-2021,108692145.542,86347457.201,22344688.341,3546.088,14584398.347,-4719565.879,14584398.347,,,14584398.347
SLS,2021,2,Q2-2021,164093431.676,127675442.771,36417988.905,312304.732,26489432.364,-6660750.298,26489432.364,,,26489432.364
SLS,2021,3,Q3-2021,295643975.816,234468687.364,61156240.833,-371496.394,46654202.794,-5950540.077,46654202.794,,,46654202.794
SLS,2021,4,Q4-2021,232726096.876,152033724.155,80692372.721,-4997.209,76036509.229,-2018834.645,76036509.229,,,76036509.229
SLS,2022,1,Q1-2022,146434142.752,97159420.28,49274722.472,7499.999,33454521.532,-7456371.385,33454521.532,,,33454521.532
SLS,2022,2,Q2-2022,182224249.602,141765477.403,40458772.199,1601839.894,34459907.204,-4269244.539,34459907.204,,,34459907.204
SLS,2022,3,Q3-2022,321925546.118,253716027.62,68209518.498,-439034.585,57433706.559,-1997699.178,57433706.559,,,57433706.559
SLS,2022,4,Q4-2022,218391006.631,151075020.936,67315985.695,-39798.88,62291063.826,-2592474.546,62291063.826,,,62291063.826
SMA,2020,1,Q1-2020,8772623.028,11840404.422,-3067781.394,39509.505,-6527300.351,-2865340.769,-6527300.351,,,-6527300.351
SMA,2020,2,Q2-2020,11488888.23,11119192.741,369695.489,-1.0,-3651871.711,-4399617.458,-3651871.711,,,-3651871.711
SMA,2020,3,Q3-2020,24257901.868,9506252.696,14751649.172,218181.818,10197534.356,-4170546.49,10197534.356,,,10200523.567
SMA,2020,4,Q4-2020,29173100.408,11561816.916,17611283.492,-50000000.0,-37809799.575,-4933586.206,-37809799.575,,,-37809799.575
SMA,2021,1,Q1-2021,4876731.966,8182715.604,-3305983.638,-420.7,-6740422.519,-3052578.043,-6740422.519,,,-6740422.519
SMA,2021,2,Q2-2021,14396909.599,8368629.554,6028280.045,0.6,1878131.738,-3851702.189,1878131.738,,,1878131.738
SMA,2021,3,Q3-2021,28374111.569,8759557.073,19614554.496,-1.0,15432295.154,-3568003.991,15432295.154,,,15432295.154
SMA,2021,4,Q4-2021,34080245.352,17756464.873,16323780.479,-1679.3,11287654.385,-4227740.099,11287654.385,,,11287654.385
SMA,2022,1,Q1-2022,8064368.973,9047282.089,-982913.116,-1.0,-3809166.423,-2445205.875,-3809166.423,,,-3809166.423
SMA,2022,2,Q2-2022,23399142.361,8877735.619,14521406.742,-1.0,10589892.719,-3261808.185,10589892.719,,,10589892.719
SMA,2022,3,Q3-2022,30308589.1,9014789.021,21293800.079,-1.0,18481185.402,-2424631.922,18481185.402,,,18481185.402
SMA,2022,4,Q4-2022,22994250.533,12085927.316,10908323.217,1239834.43,3300945.643,-5015248.52,3300945.643,,,6459127.224
SMB,2020,1,Q1-2020,237195002.12,195922852.865,41272149.255,4197112.542,19113677.126,-1245082.34,19113677.126,,,23892096.407
SMB,2020,2,Q2-2020,320936150.178,231047116.039,89889034.139,547727.309,40883401.32,-506246.081,40883401.32,,,51104251.649
SMB,2020,3,Q3-2020,311736279.096,218280779.364,93439606.55,526158.031,49588515.131,-118052.076,49588515.131,,,61083919.141
SMB,2020,4,Q4-2020,337297559.466,246335736.668,90961822.798,1065069.33,49227501.024,1978033.192,49227501.024,,,63155162.14
SMB,2021,1,Q1-2021,272611419.468,206669283.49,65942135.978,551996.935,28457359.167,-998879.867,28457359.167,,,35773384.287
SMB,2021,2,Q2-2021,323125611.283,229092448.124,93968515.641,2153125.666,49226173.708,760590.162,49226173.708,,,61678583.763
SMB,2021,3,Q3-2021,220147152.891,166183397.606,53963755.285,115880.095,20028446.661,-824927.934,20028446.661,,,25722022.419
SMB,2021,4,Q4-2021,375424652.732,274172290.887,101252361.845,-19850.573,60977194.122,6551978.195,60977194.122,,,76200006.093
SMB,2022,1,Q1-2022,283231183.59,206440073.192,76791110.398,754063.23,36484172.114,-1601737.338,36484172.114,,,45634420.664
SMB,2022,2,Q2-2022,399196315.938,276138943.975,123044675.667,1916288.923,72544922.056,4245525.721,72544922.056,,,90681152.569
SMB,2022,3,Q3-2022,347695369.178,249356291.55,98339077.628,310748.005,44941712.75,-713974.787,44941712.75,,,56417103.803
SMB,2022,4,Q4-2022,357229592.367,281569251.585,75660340.782,-1972696.433,30763936.277,9398567.384,30763936.277,,,38873464.83
SMN,2020,1,Q1-2020,8246908.2,7138432.401,1007081.798,-157605.809,-1924510.561,44910.045,-1924510.561,,,-1924510.561
SMN,2020,2,Q2-2020,177743748.0,160845821.851,16642084.951,-155923.365,4728366.179,283313.932,4728366.179,,,5416482.735
SMN,2020,3,Q3-2020,242357232.204,211000931.277,30658930.046,983544.284,6077360.143,-867649.309,6077360.143,,,7598200.179
SMN,2020,4,Q4-2020,42338098.245,31490717.94,9876430.429,-1019542.744,362571.526,471038.973,362571.526,,,612279.419
SMN,2021,1,Q1-2021,18399661.188,14033830.852,2864577.84,-148649.809,-347229.136,286192.914,-347229.136,,,-347229.136
SMN,2021,2,Q2-2021,257557148.186,230127896.907,27228214.117,-196593.551,5628187.116,568325.963,5628187.116,,,6878560.885
SMN,2021,3,Q3-2021,132448478.239,112649527.611,15439114.908,-62699.84,2906374.112,-154820.081,2906374.112,,,3637467.218
SMN,2021,4,Q4-2021,61648696.253,48279902.64,16891569.341,340002.932,3382131.505,1510466.99,3382131.505,,,4283203.15
SMN,2022,1,Q1-2022,20902941.619,16893249.469,3870851.863,-118310.638,-96840.217,160072.312,-96840.217,,,-32051.122
SMN,2022,2,Q2-2022,251646120.704,221734390.654,29422186.047,411230.334,5279235.713,-422495.531,5279235.713,,,6606132.056
SMN,2022,3,Q3-2022,169544904.886,143320867.061,20414189.987,-35758.786,3547632.093,100688.558,3547632.093,,,4472461.456
SMN,2022,4,Q4-2022,60885562.883,43926880.097,20699285.544,-469630.497,3369565.465,2476071.316,3369565.465,,,4350929.68
SMT,2020,1,Q1-2020,47547096.535,40222499.546,7324596.989,-1.0,-4454610.662,-1141746.615,-4454610.662,,,-4454610.662
SMT,2020,2,Q2-2020,53848839.94,43514574.771,10329341.427,144693.123,208873.554,-968526.31,208873.554,,,208873.554
SMT,2020,3,Q3-2020,88310803.871,76379093.847,11931710.024,2025.455,2015293.353,-792864.576,2015293.353,,,2015293.353
SMT,2020,4,Q4-2020,166484059.001,146076748.985,20407310.016,8161.889,6024043.747,-847220.111,6024043.747,,,6024043.747
SMT,2021,1,Q1-2021,32672856.249,25991787.211,6415534.038,6357.786,-2426034.368,-1311002.913,-2426034.368,,,-2426034.368
SMT,2021,2,Q2-2021,55424329.538,45599935.087,9824394.451,4090.909,-1777560.018,-1069678.328,-1777560.018,,,-1777560.018
SMT,2021,3,Q3-2021,46283656.803,38896254.78,7387402.023,-1.0,602903.017,-1046474.534,602903.017,,,602903.017
SMT,2021,4,Q4-2021,266246772.991,249399229.571,16847543.42,39090.909,5811534.287,-1059290.333,5811534.287,,,6029321.537
SMT,2022,1,Q1-2022,114058618.626,103277925.813,10780692.813,-170365.597,15197.615,-1200373.556,15197.615,,,37967.574
SMT,2022,2,Q2-2022,65536037.354,58514592.281,7021445.073,296085.302,-5329724.502,-3435196.52,-5329724.502,,,-5329724.502
SMT,2022,3,Q3-2022,71759003.462,69355780.307,2403223.155,804.545,-6042450.64,-1911312.957,-6042450.64,,,-6042450.64
SMT,2022,4,Q4-2022,88780815.071,79776734.586,8975531.75,15762833.274,12752437.64,-3407377.299,12752437.64,,,12931014.074
SPC,2021,3,Q3-2021,251659519.973,209844932.446,41423118.966,-11529.966,-1928721.227,-8691189.822,-2115241.073,,,-1928721.227
SPC,2021,4,Q4-2021,279659078.381,193869674.437,80901571.471,852468.093,10838686.51,-15058141.981,10633988.403,,,17067404.886
SPC,2022,1,Q1-2022,256898219.796,196864704.82,56807572.242,1287081.348,6479161.18,-9843324.97,6340368.829,,,8253576.205
SPC,2022,2,Q2-2022,390188973.277,304976984.983,76536937.27,-132392.221,4354003.224,-21926423.538,4261911.112,,,5471098.474
SPC,2022,3,Q3-2022,277150672.053,195606192.221,75154945.78,1321956.483,581617.683,-17402933.65,658817.541,,,1537948.879
SPC,2022,4,Q4-2022,297854703.6,221895603.533,70608165.307,2017242.928,2498274.947,-12293616.751,2221738.868,,,3434249.109
SPM,2020,1,Q1-2020,135359319.744,88984843.377,25611039.516,-35775.324,2314484.618,-3648404.639,2314484.618,,,2945645.804
SPM,2020,2,Q2-2020,153808712.617,117101624.705,27230330.917,51562.881,749350.411,-3789542.129,749350.411,,,995312.978
SPM,2020,3,Q3-2020,164251850.994,139543415.129,16268686.014,-146687.06,682281.8,-3345122.567,682281.8,,,792144.107
SPM,2020,4,Q4-2020,206649150.703,170342781.376,24911072.736,-8097.087,4441218.853,-3700454.429,4441218.853,,,5654278.558
SPM,2021,1,Q1-2021,198170189.281,161611082.288,18648000.36,-150400.228,2175161.975,-2691660.019,2175161.975,,,2897890.659
SPM,2021,2,Q2-2021,193232164.398,151079062.639,22925444.394,-39603.23,6562524.575,-3049425.129,6562524.575,,,8311821.595
SPM,2021,3,Q3-2021,146421618.206,122171039.294,17428154.872,285.869,2562837.002,-2872458.936,2562837.002,,,3233364.982
SPM,2021,4,Q4-2021,230535644.937,190177461.456,25849303.869,-25129.289,8882278.214,-3514353.868,8882278.214,,,11768012.613
SPM,2022,1,Q1-2022,167925824.907,127633581.549,20612860.435,-278191.768,5105209.577,-2422344.34,5105209.577,,,6586971.928
SPM,2022,2,Q2-2022,184145769.503,147998154.126,23552915.814,209538.022,6836969.788,-2223866.032,6836969.788,,,8753988.746
SPM,2022,3,Q3-2022,198811388.835,160545685.889,16684790.789,-63401.823,3604434.928,-2694112.356,3604434.928,,,4580934.64
SPM,2022,4,Q4-2022,220393521.78,181015271.477,21589896.421,17162.089,9075994.685,-2996393.054,9075994.685,,,11523329.989
SRC,2020,1,Q1-2020,194792083.874,152453291.197,41773963.661,59851.388,7365364.942,-551884.613,7365364.942,,,9206706.177
SRC,2020,2,Q2-2020,207885232.748,157635345.808,48711814.729,216027.992,17946912.717,-117628.168,17946912.717,,,24109756.08
SRC,2020,3,Q3-2020,241674479.5,188962833.214,52711646.286,90430.377,19715992.775,-690456.146,19715992.775,,,24792625.74
SRC,2020,4,Q4-2020,723724733.619,638372530.675,72178413.682,5642241.313,29203332.292,701998.618,29203332.292,,,39198086.181
SRC,2021,1,Q1-2021,265220224.047,208764829.699,47854166.183,-61667.75,10134087.798,-1845465.687,10134087.798,,,13214976.962
SRC,2021,2,Q2-2021,247918442.889,189706076.379,50599175.03,-34022.721,14094660.926,672613.24,14094660.926,,,18106359.192
SRC,2021,4,Q4-2021,264616005.897,213767545.602,34174446.818,-68330.941,4893281.456,-3221521.389,4893281.456,,,6734813.274
SRC,2022,1,Q1-2022,251515889.038,194014098.811,50513280.263,3247756.072,14852590.123,-3914693.777,14852590.123,,,19084856.391
SRC,2022,2,Q2-2022,232190079.499,175264607.006,47138613.246,409734.237,18095240.747,-2800164.765,18095240.747,,,24277367.019
SRC,2022,3,Q3-2022,245838708.963,193575084.561,41251412.668,149926.544,3858069.796,-3604851.868,3858069.796,,,5494157.527
SRC,2022,4,Q4-2022,229996056.74,190114729.477,23408995.08,31659.274,-9064645.253,-4903431.397,-9064645.253,,,-10663797.477
SRF,2020,1,Q1-2020,205994656.019,185232747.998,20761908.021,1096481.349,8094834.697,-7781694.436,7342443.404,,,9501658.607
SRF,2020,2,Q2-2020,288545378.619,265622870.606,22922508.013,-225915.25,-1217179.958,-8413106.277,-3001687.33,,,614485.435
SRF,2020,3,Q3-2020,232074254.216,205407852.105,26666402.111,565514.945,10568196.211,-8863555.24,10124984.786,,,11026719.304
SRF,2020,4,Q4-2020,749505593.554,695982258.516,53523335.038,71401.741,23203665.621,-10589878.183,23205070.156,,,23589321.316
SRF,2021,1,Q1-2021,126076468.716,112848988.322,13227480.394,8889.652,5984545.099,-5404503.637,5572039.62,,,6656333.266
SRF,2021,2,Q2-2021,212837914.886,181447534.635,31390380.251,-25093.699,3077180.683,-8327169.111,2066573.35,,,3799043.637
SRF,2021,4,Q4-2021,433941374.543,401967178.067,31974196.476,1178483.491,18197245.708,-5005096.12,14681132.516,,,20364348.705
SRF,2022,1,Q1-2022,137718451.156,124487513.799,13230937.357,15326.436,5344552.028,73156975.89,4655922.109,,,33776814.179
SRF,2022,2,Q2-2022,332796691.843,304795316.755,28001375.088,-73168.022,3923943.597,-4002898.843,2858190.832,,,6101030.693
SRF,2022,3,Q3-2022,299332849.119,282431139.821,16901709.298,78927.219,1541927.404,-6199716.484,965462.673,,,2238768.513
SRF,2022,4,Q4-2022,415653498.842,490253031.832,-74599532.99,-5019152.926,-147240263.9,-7129438.81,-145444554.959,,,-169221956.959
SSB,2020,1,Q1-2020,,,,,,,308400000.0,2675662000.0,3018006000.0,308700000.0
SSB,2020,2,Q2-2020,,,,,,,209245000.0,2595373000.0,3036807000.0,360399000.0
SSB,2020,3,Q3-2020,,,,,,,371511000.0,2513026000.0,3069889000.0,462237000.0
SSB,2020,4,Q4-2020,,,,,,,473107000.0,2597964000.0,3250461000.0,597600000.0
SSB,2021,1,Q1-2021,,,,,,,555150000.0,2386415000.0,3078333000.0,698238000.0
SSB,2021,2,Q2-2021,,,,,,,683223000.0,2760667000.0,3844426000.0,858130000.0
SSB,2021,3,Q3-2021,,,,,,,776659000.0,2215514000.0,3433618000.0,973967000.0
SSB,2021,4,Q4-2021,,,,,,,591486000.0,2415485000.0,3414535000.0,738203000.0
SSB,2022,1,Q1-2022,,,,,,,1048859000.0,2469919000.0,3697545000.0,1306399000.0
SSB,2022,2,Q2-2022,,,,,,,1201905000.0,2821048000.0,4209489000.0,1499887000.0
SSB,2022,3,Q3-2022,,,,,,,964752000.0,3160112000.0,4431777000.0,1210053000.0
SSB,2022,4,Q4-2022,,,,,,,837412000.0,3594318000.0,4877140000.0,1052647000.0
SSI,2020,1,Q1-2020,945078200.0,,,1646500.0,8978790.0,-221920590.0,9614890.0,,,7964880.0
SSI,2020,2,Q2-2020,1327443120.0,,,982750.0,522392830.0,-201180460.0,522890510.0,,,651527980.0
SSI,2020,3,Q3-2020,919550690.0,,,1754560.0,343611670.0,-128049780.0,344037820.0,,,420873080.0
SSI,2020,4,Q4-2020,1174729060.0,,,711820.0,380948520.0,-177240660.0,380829240.0,,,477187340.0
SSI,2021,1,Q1-2021,1505579680.0,,,877130.0,423738760.0,-230961690.0,424126620.0,,,530067800.0
SSI,2021,2,Q2-2021,1766189920.0,,,972430.0,590807510.0,-221023240.0,591169330.0,,,733477980.0
SSI,2021,3,Q3-2021,1748087450.0,,,111844980.0,682571620.0,-298666520.0,683074380.0,,,848414120.0
SSI,2021,4,Q4-2021,2423324860.0,,,-966520.0,997949800.0,-20647510.0,997543600.0,,,1253078930.0
SSI,2022,1,Q1-2022,2007559770.0,,,299890.0,706254670.0,-241109150.0,706535900.0,,,883287600.0
SSI,2022,2,Q2-2022,1629085920.0,,,1931070.0,421174630.0,-344213700.0,422105760.0,,,522514600.0
SSI,2022,3,Q3-2022,1347966830.0,,,495750.0,336340320.0,-306061760.0,336425000.0,,,415261070.0
SSI,2022,4,Q4-2022,1351210540.0,,,7320650.0,233923560.0,-343557600.0,234253240.0,,,288640120.0
SSM,2020,1,Q1-2020,93040947.82,84954056.502,8086891.318,8.651,1291917.063,-1959093.557,1291917.063,,,1291917.063
SSM,2020,2,Q2-2020,44045534.389,35506382.283,8539152.106,57065.064,2199715.157,-1578602.427,2199715.157,,,2199715.157
SSM,2020,3,Q3-2020,74655343.076,67219719.241,7435623.835,-66428.219,933068.974,-1712402.88,933068.974,,,933068.974
SSM,2020,4,Q4-2020,31326173.324,25411752.703,5914420.621,40.271,2287379.132,-118061.124,2287379.132,,,2287379.132
SSM,2021,1,Q1-2021,34651837.838,33052304.626,1599533.212,-0.169,25458.316,-140269.888,25458.316,,,25458.316
SSM,2021,2,Q2-2021,30023253.382,30995858.277,-972604.895,43139.135,-3817922.139,24637.4,-3817922.139,,,-3817922.139
SSM,2021,3,Q3-2021,12387532.319,11878050.63,509481.689,-234.086,-1715933.358,-82554.207,-1715933.358,,,-1715933.358
SSM,2021,4,Q4-2021,83043107.975,76346816.159,6696291.816,5.371,2003190.807,-338405.42,2003190.807,,,2003190.807
SSM,2022,1,Q1-2022,33574150.18,33697556.387,-123406.207,-0.71,-3975930.098,-517474.547,-3975930.098,,,-3975930.098
